final_cluster,plain_label,feature,standardized_median_lift
1,High-tax northern housing-market storm-risk counties,econ_pop_dividends_rent_share_avg,0.5930550727578382
1,High-tax northern housing-market storm-risk counties,econ_pop_proprietors_income_share_avg,0.22591207906498864
1,High-tax northern housing-market storm-risk counties,econ_pop_youth_share_avg,-0.7061742641970437
1,High-tax northern housing-market storm-risk counties,econ_pop_prime_working_age_share_avg,0.2956511971303724
1,High-tax northern housing-market storm-risk counties,econ_pop_senior_share_avg,0.25380132830897795
1,High-tax northern housing-market storm-risk counties,econ_pop_male_share_avg,-0.09313614304713667
1,High-tax northern housing-market storm-risk counties,econ_pop_white_share_avg,0.15095239376374578
1,High-tax northern housing-market storm-risk counties,econ_pop_black_share_avg,0.029838324791437044
1,High-tax northern housing-market storm-risk counties,econ_pop_asian_share_avg,0.027187823730210413
1,High-tax northern housing-market storm-risk counties,econ_pop_hispanic_share_avg,-0.12638730035203635
1,High-tax northern housing-market storm-risk counties,econ_pop_natural_increase_rate_avg,-0.3138278696813419
1,High-tax northern housing-market storm-risk counties,econ_pop_international_migration_rate_avg,-0.020807490522603386
1,High-tax northern housing-market storm-risk counties,econ_pop_domestic_migration_rate_avg,-0.13553292432680197
1,High-tax northern housing-market storm-risk counties,econ_pop_log_population_latest,0.6004800274546426
1,High-tax northern housing-market storm-risk counties,econ_pop_per_capita_income_latest,0.7492316071810204
1,High-tax northern housing-market storm-risk counties,econ_pop_employment_rate_proxy_latest,0.07933300808961741
1,High-tax northern housing-market storm-risk counties,econ_pop_Average Weekly Wage_latest,0.6707295308081488
1,High-tax northern housing-market storm-risk counties,econ_pop_transfer_receipts_share_latest,-0.6859623701111721
1,High-tax northern housing-market storm-risk counties,econ_pop_dividends_rent_share_latest,0.6857519675218965
1,High-tax northern housing-market storm-risk counties,econ_pop_proprietors_income_share_latest,0.27127104186180007
1,High-tax northern housing-market storm-risk counties,econ_pop_youth_share_latest,-0.7085602063031303
1,High-tax northern housing-market storm-risk counties,econ_pop_prime_working_age_share_latest,0.18206787880436254
1,High-tax northern housing-market storm-risk counties,econ_pop_senior_share_latest,0.27223323455239135
1,High-tax northern housing-market storm-risk counties,econ_pop_male_share_latest,-0.06398944573159031
1,High-tax northern housing-market storm-risk counties,econ_pop_white_share_latest,0.16924016338231973
1,High-tax northern housing-market storm-risk counties,econ_pop_black_share_latest,0.028252868407011383
1,High-tax northern housing-market storm-risk counties,econ_pop_asian_share_latest,0.025401394174250972
1,High-tax northern housing-market storm-risk counties,econ_pop_hispanic_share_latest,-0.15803111717223214
1,High-tax northern housing-market storm-risk counties,econ_pop_natural_increase_rate_latest,-0.24914892276732706
1,High-tax northern housing-market storm-risk counties,econ_pop_international_migration_rate_latest,-0.005393261709005097
1,High-tax northern housing-market storm-risk counties,econ_pop_domestic_migration_rate_latest,-0.02240327864995103
1,High-tax northern housing-market storm-risk counties,econ_pop_log_population_slope,-0.1823211699461
1,High-tax northern housing-market storm-risk counties,econ_pop_per_capita_income_slope,0.26342817925418693
1,High-tax northern housing-market storm-risk counties,econ_pop_Average Weekly Wage_slope,0.4235410555623372
1,High-tax northern housing-market storm-risk counties,econ_pop_employment_rate_proxy_slope,-0.015992124799509774
1,High-tax northern housing-market storm-risk counties,econ_pop_domestic_migration_rate_slope,0.08440424006726195
1,High-tax northern housing-market storm-risk counties,econ_pop_senior_share_slope,0.49307587030671435
1,High-tax northern housing-market storm-risk counties,econ_pop_hispanic_share_slope,-0.07407131869036848
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_latest,-0.037176709384247254
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_mean_last_12,-0.04576473985393852
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_change_12,-8.95982775515868e-07
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_change_36,-0.015825718107191328
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_slope,-0.0025706206296355234
2,Lower-tax severe-storm casualty counties,housing_median_sale_price_volatility,-0.03779119289051987
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_latest,-0.01576964059413911
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_mean_last_12,-0.03620363339055818
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_change_12,0.002553945389016076
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_change_36,-0.0074788119573152715
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_slope,-0.001471150844917868
2,Lower-tax severe-storm casualty counties,housing_median_ppsf_volatility,-0.0030217116660639
2,Lower-tax severe-storm casualty counties,housing_inventory_change_12,0.017470607261903245
2,Lower-tax severe-storm casualty counties,housing_inventory_change_36,0.06851290653328623
2,Lower-tax severe-storm casualty counties,housing_inventory_slope,0.025494079105524165
2,Lower-tax severe-storm casualty counties,housing_inventory_volatility,0.0605410032026063
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_latest,0.05370170670816386
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_mean_last_12,0.041959310530381766
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_change_12,0.010074451347130387
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_change_36,0.027391853879413817
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_slope,0.029879802727487255
2,Lower-tax severe-storm casualty counties,housing_months_of_supply_volatility,-0.020528154135782652
2,Lower-tax severe-storm casualty counties,housing_median_dom_latest,0.011705749478828421
2,Lower-tax severe-storm casualty counties,housing_median_dom_mean_last_12,-0.02010388793308102
2,Lower-tax severe-storm casualty counties,housing_median_dom_change_12,-0.008104483389290904
2,Lower-tax severe-storm casualty counties,housing_median_dom_change_36,0.008562733606011562
2,Lower-tax severe-storm casualty counties,housing_median_dom_slope,0.0056314189502757635
2,Lower-tax severe-storm casualty counties,housing_median_dom_volatility,-0.061059421831309385
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_latest,0.08525875599634995
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_mean_last_12,-0.04928956552005367
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_change_12,0.02039157050778377
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_change_36,0.02276922331252219
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_slope,-0.011973162537119598
2,Lower-tax severe-storm casualty counties,housing_sold_above_list_volatility,-0.09809373471037353
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_latest,0.01754464333012524
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_mean_last_12,-0.0357101771978258
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_change_12,0.030633517235693714
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_change_36,0.016680714992320347
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_slope,-0.0007040529266230839
2,Lower-tax severe-storm casualty counties,housing_avg_sale_to_list_volatility,-0.08981731012298079
2,Lower-tax severe-storm casualty counties,housing_new_listings_change_12,0.0
2,Lower-tax severe-storm casualty counties,housing_new_listings_change_36,0.039926398074214296
2,Lower-tax severe-storm casualty counties,housing_new_listings_slope,0.013778670970829026
2,Lower-tax severe-storm casualty counties,housing_new_listings_volatility,0.03996390335501712
2,Lower-tax severe-storm casualty counties,housing_homes_sold_change_12,-0.021646113668179937
2,Lower-tax severe-storm casualty counties,housing_homes_sold_change_36,0.0
2,Lower-tax severe-storm casualty counties,housing_homes_sold_slope,-0.015493889000954818
2,Lower-tax severe-storm casualty counties,housing_homes_sold_volatility,0.03890361318232133
2,Lower-tax severe-storm casualty counties,nri_risk_score,0.5908180067856609
2,Lower-tax severe-storm casualty counties,nri_risk_value_per_capita,-0.03792529925001611
2,Lower-tax severe-storm casualty counties,nri_hazard_avalanche_score,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_avalanche_pct_nation,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_coastal_flooding_score,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_coastal_flooding_pct_nation,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_cold_wave_score,0.6065179586773535
2,Lower-tax severe-storm casualty counties,nri_hazard_cold_wave_pct_nation,0.6044048717574682
2,Lower-tax severe-storm casualty counties,nri_hazard_drought_score,0.2228025053506491
2,Lower-tax severe-storm casualty counties,nri_hazard_drought_pct_nation,0.21859859338786458
2,Lower-tax severe-storm casualty counties,nri_hazard_earthquake_score,0.6000852567027807
2,Lower-tax severe-storm casualty counties,nri_hazard_earthquake_pct_nation,0.5997799956115556
2,Lower-tax severe-storm casualty counties,nri_hazard_hail_score,0.5225884425044973
2,Lower-tax severe-storm casualty counties,nri_hazard_hail_pct_nation,0.5220277650493055
2,Lower-tax severe-storm casualty counties,nri_hazard_hurricane_score,0.44025122799841754
2,Lower-tax severe-storm casualty counties,nri_hazard_hurricane_pct_nation,0.31712160557081076
2,Lower-tax severe-storm casualty counties,nri_hazard_heat_wave_score,0.7174926317970225
2,Lower-tax severe-storm casualty counties,nri_hazard_heat_wave_pct_nation,0.7132224656019288
2,Lower-tax severe-storm casualty counties,nri_hazard_inland_flooding_score,0.48294191219685717
2,Lower-tax severe-storm casualty counties,nri_hazard_inland_flooding_pct_nation,0.48278240158282687
2,Lower-tax severe-storm casualty counties,nri_hazard_ice_storm_score,0.74944125418719
2,Lower-tax severe-storm casualty counties,nri_hazard_ice_storm_pct_nation,0.7348688523363138
2,Lower-tax severe-storm casualty counties,nri_hazard_landslide_score,0.13497992306633438
2,Lower-tax severe-storm casualty counties,nri_hazard_landslide_pct_nation,0.1347942666634857
2,Lower-tax severe-storm casualty counties,nri_hazard_lightning_score,0.6175559090985461
2,Lower-tax severe-storm casualty counties,nri_hazard_lightning_pct_nation,0.6176557989960175
2,Lower-tax severe-storm casualty counties,nri_hazard_strong_wind_score,0.7654969362253983
2,Lower-tax severe-storm casualty counties,nri_hazard_strong_wind_pct_nation,0.7644240525052878
2,Lower-tax severe-storm casualty counties,nri_hazard_tornado_score,0.8958452471623279
2,Lower-tax severe-storm casualty counties,nri_hazard_tornado_pct_nation,0.8960163423392294
2,Lower-tax severe-storm casualty counties,nri_hazard_tsunami_score,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_tsunami_pct_nation,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_volcanic_activity_score,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_volcanic_activity_pct_nation,0.0
2,Lower-tax severe-storm casualty counties,nri_hazard_wildfire_score,-0.06987873539314245
2,Lower-tax severe-storm casualty counties,nri_hazard_wildfire_pct_nation,-0.06988530657794448
2,Lower-tax severe-storm casualty counties,nri_hazard_winter_weather_score,0.17575159463731319
2,Lower-tax severe-storm casualty counties,nri_hazard_winter_weather_pct_nation,0.175408948335848
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_mean,0.03142691289648218
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_median,0.03814496111094924
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_percentiles_mean_nationally,0.05888139655448007
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_percentiles_mean_within_state,-0.09171788420265067
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_percentiles_median_nationally,0.06927124641723924
2,Lower-tax severe-storm casualty counties,insurance_premium_latest_percentiles_median_within_state,-0.14190268731158534
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_mean_cagr,-0.10735081701446303
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_median_cagr,-0.1694145038486528
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_percentiles_mean_cagr_nationally,-0.17663566002844913
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_percentiles_mean_cagr_within_state,0.06575715020501931
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_percentiles_median_cagr_nationally,-0.27014932829609045
2,Lower-tax severe-storm casualty counties,insurance_premium_growth_percentiles_median_cagr_within_state,0.09344461587749457
2,Lower-tax severe-storm casualty counties,insurance_premium_average_mean,0.05441377009427433
2,Lower-tax severe-storm casualty counties,insurance_premium_average_median,0.11053069825630407
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_mean_latest,0.03142691289648218
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_mean_mean_last_12,0.05439851639952934
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_mean_slope,-0.031433543923617135
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_mean_volatility,-0.012051601895620401
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_median_latest,0.03814496111094924
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_median_mean_last_12,0.11053523058440974
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_median_slope,-0.011267275720889572
2,Lower-tax severe-storm casualty counties,insurance_premium_historical_median_volatility,-0.05203222530058307
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_latest_non_renewal_rate,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_latest_percentiles_non_renewal_rate_nationally,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_latest_percentiles_non_renewal_rate_within_state,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_growth_non_renewal_rate_cagr,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_growth_percentiles_non_renewal_rate_cagr_nationally,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_growth_percentiles_non_renewal_rate_cagr_within_state,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_average_non_renewal_rate,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_historical_non_renewal_rate_latest,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_historical_non_renewal_rate_mean_last_12,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_historical_non_renewal_rate_slope,0.0
2,Lower-tax severe-storm casualty counties,insurance_nonrenewal_historical_non_renewal_rate_volatility,-0.15905247924519156
2,Lower-tax severe-storm casualty counties,property_tax_effective_tax_rate_2024_value,-0.20105539029066372
2,Lower-tax severe-storm casualty counties,property_tax_effective_tax_rate_2024_percentile_nationally,-0.31216210025410746
2,Lower-tax severe-storm casualty counties,property_tax_effective_tax_rate_2024_percentile_within_state,0.13854823757163678
2,Lower-tax severe-storm casualty counties,property_tax_inflation_adjusted_change_in_property_taxes_paid_2023_2024_value,-0.016065768930843365
2,Lower-tax severe-storm casualty counties,property_tax_inflation_adjusted_change_in_property_taxes_paid_2023_2024_percentile_nationally,-0.0346025572068653
2,Lower-tax severe-storm casualty counties,property_tax_inflation_adjusted_change_in_property_taxes_paid_2023_2024_percentile_within_state,-0.034610542629665474
2,Lower-tax severe-storm casualty counties,property_tax_median_property_taxes_paid_2024_value,-0.22142612470747558
2,Lower-tax severe-storm casualty counties,property_tax_median_property_taxes_paid_2024_percentile_nationally,-0.48611127087125017
2,Lower-tax severe-storm casualty counties,property_tax_median_property_taxes_paid_2024_percentile_within_state,0.3460757544374265
2,Lower-tax severe-storm casualty counties,storm_total_damage_total_percentile_nationally_sum,0.6761168816326921
2,Lower-tax severe-storm casualty counties,storm_total_damage_total_percentile_nationally_mean,0.6415009542358094
2,Lower-tax severe-storm casualty counties,storm_total_damage_total_percentile_nationally_max,0.19014422259272648
2,Lower-tax severe-storm casualty counties,storm_total_event_count_percentile_nationally_sum,0.5160174287900945
2,Lower-tax severe-storm casualty counties,storm_total_event_count_percentile_nationally_mean,0.5430760857757725
2,Lower-tax severe-storm casualty counties,storm_total_event_count_percentile_nationally_max,0.2965054735708953
2,Lower-tax severe-storm casualty counties,storm_total_deaths_total_percentile_nationally_sum,1.2051435020800256
2,Lower-tax severe-storm casualty counties,storm_total_deaths_total_percentile_nationally_mean,1.1702661174158973
2,Lower-tax severe-storm casualty counties,storm_total_deaths_total_percentile_nationally_max,2.1233361240439654
2,Lower-tax severe-storm casualty counties,storm_total_injuries_total_percentile_nationally_sum,0.956024597259331
2,Lower-tax severe-storm casualty counties,storm_total_injuries_total_percentile_nationally_mean,1.0234902984254697
2,Lower-tax severe-storm casualty counties,storm_total_injuries_total_percentile_nationally_max,2.05386366476885
2,Lower-tax severe-storm casualty counties,storm_event_type_debris_flow_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_drought_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_dust_devil_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_dust_storm_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_excessive_heat_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_flash_flood_sum,0.2761718435100471
2,Lower-tax severe-storm casualty counties,storm_event_type_flood_sum,0.05070268999693978
2,Lower-tax severe-storm casualty counties,storm_event_type_funnel_cloud_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_hail_sum,0.20296617816923482
2,Lower-tax severe-storm casualty counties,storm_event_type_heat_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_heavy_rain_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_heavy_snow_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_high_wind_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_lightning_sum,0.31550048942707215
2,Lower-tax severe-storm casualty counties,storm_event_type_strong_wind_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_thunderstorm_wind_sum,0.24473697032704791
2,Lower-tax severe-storm casualty counties,storm_event_type_tornado_sum,0.4945623322336693
2,Lower-tax severe-storm casualty counties,storm_event_type_tropical_storm_sum,0.0
2,Lower-tax severe-storm casualty counties,storm_event_type_wildfire_sum,0.0
2,Lower-tax severe-storm casualty counties,fema_disaster_total_count,0.0
2,Lower-tax severe-storm casualty counties,temperature_tmax_average_temp_f_mean,0.33975598930969664
2,Lower-tax severe-storm casualty counties,temperature_tmax_average_temp_f_volatility,-0.27859726741223023
2,Lower-tax severe-storm casualty counties,temperature_tmax_max_temp_f_volatility,-0.3004433913677106
2,Lower-tax severe-storm casualty counties,temperature_tmax_min_temp_f_volatility,-0.09269271640854938
2,Lower-tax severe-storm casualty counties,temperature_tmax_trend_slope_temp_f_mean,0.04114965773594021
2,Lower-tax severe-storm casualty counties,temperature_tmax_trend_slope_temp_f_volatility,-0.26974982370362466
2,Lower-tax severe-storm casualty counties,temperature_tmin_average_temp_f_mean,0.3068048433488739
2,Lower-tax severe-storm casualty counties,temperature_tmin_average_temp_f_volatility,-0.1384923833612953
2,Lower-tax severe-storm casualty counties,temperature_tmin_max_temp_f_volatility,-0.12035048425566541
2,Lower-tax severe-storm casualty counties,temperature_tmin_min_temp_f_volatility,-0.04718863171759101
2,Lower-tax severe-storm casualty counties,temperature_tmin_trend_slope_temp_f_mean,0.0031971130460872617
2,Lower-tax severe-storm casualty counties,temperature_tmin_trend_slope_temp_f_volatility,0.06546410633876074
2,Lower-tax severe-storm casualty counties,econ_pop_log_population_avg,0.32651314791595853
2,Lower-tax severe-storm casualty counties,econ_pop_per_capita_income_avg,-0.14289171311596643
2,Lower-tax severe-storm casualty counties,econ_pop_employment_rate_proxy_avg,-0.0005995581082058518
2,Lower-tax severe-storm casualty counties,econ_pop_Average Weekly Wage_avg,-0.028025009500670293
2,Lower-tax severe-storm casualty counties,econ_pop_transfer_receipts_share_avg,0.23731443708118943
2,Lower-tax severe-storm casualty counties,econ_pop_dividends_rent_share_avg,-0.053807520524781015
2,Lower-tax severe-storm casualty counties,econ_pop_proprietors_income_share_avg,-0.33575253246216014
2,Lower-tax severe-storm casualty counties,econ_pop_youth_share_avg,0.2584442817962818
2,Lower-tax severe-storm casualty counties,econ_pop_prime_working_age_share_avg,0.14276937250216534
2,Lower-tax severe-storm casualty counties,econ_pop_senior_share_avg,-0.2423858149357002
2,Lower-tax severe-storm casualty counties,econ_pop_male_share_avg,-0.21416109820098772
2,Lower-tax severe-storm casualty counties,econ_pop_white_share_avg,-0.35404985238415493
2,Lower-tax severe-storm casualty counties,econ_pop_black_share_avg,0.36071961041348544
2,Lower-tax severe-storm casualty counties,econ_pop_asian_share_avg,-0.00372927193072493
2,Lower-tax severe-storm casualty counties,econ_pop_hispanic_share_avg,-0.01450707027676696
2,Lower-tax severe-storm casualty counties,econ_pop_natural_increase_rate_avg,0.057166622931794926
2,Lower-tax severe-storm casualty counties,econ_pop_international_migration_rate_avg,-0.007128061801885957
2,Lower-tax severe-storm casualty counties,econ_pop_domestic_migration_rate_avg,0.1889606732495478
2,Lower-tax severe-storm casualty counties,econ_pop_log_population_latest,0.3219957325599685
2,Lower-tax severe-storm casualty counties,econ_pop_per_capita_income_latest,-0.11550410834364612
2,Lower-tax severe-storm casualty counties,econ_pop_employment_rate_proxy_latest,-0.0014574432437940126
2,Lower-tax severe-storm casualty counties,econ_pop_Average Weekly Wage_latest,-0.06659725837811406
2,Lower-tax severe-storm casualty counties,econ_pop_transfer_receipts_share_latest,0.17871689294149043
2,Lower-tax severe-storm casualty counties,econ_pop_dividends_rent_share_latest,0.0
2,Lower-tax severe-storm casualty counties,econ_pop_proprietors_income_share_latest,-0.24146757438166758
2,Lower-tax severe-storm casualty counties,econ_pop_youth_share_latest,0.25293966958554676
2,Lower-tax severe-storm casualty counties,econ_pop_prime_working_age_share_latest,0.17748312625109589
2,Lower-tax severe-storm casualty counties,econ_pop_senior_share_latest,-0.29989460070016427
2,Lower-tax severe-storm casualty counties,econ_pop_male_share_latest,-0.22026336069348249
2,Lower-tax severe-storm casualty counties,econ_pop_white_share_latest,-0.36846023362715113
2,Lower-tax severe-storm casualty counties,econ_pop_black_share_latest,0.3787208005687719
2,Lower-tax severe-storm casualty counties,econ_pop_asian_share_latest,-0.0010103604118882812
2,Lower-tax severe-storm casualty counties,econ_pop_hispanic_share_latest,-0.03535601804001536
2,Lower-tax severe-storm casualty counties,econ_pop_natural_increase_rate_latest,0.09072272752834133
2,Lower-tax severe-storm casualty counties,econ_pop_international_migration_rate_latest,0.03903688315762009
2,Lower-tax severe-storm casualty counties,econ_pop_domestic_migration_rate_latest,0.1452494499453762
2,Lower-tax severe-storm casualty counties,econ_pop_log_population_slope,0.07127269010393718
2,Lower-tax severe-storm casualty counties,econ_pop_per_capita_income_slope,-0.03013153877175262
2,Lower-tax severe-storm casualty counties,econ_pop_Average Weekly Wage_slope,-0.0443955060580102
2,Lower-tax severe-storm casualty counties,econ_pop_employment_rate_proxy_slope,-0.0021638390208604903
2,Lower-tax severe-storm casualty counties,econ_pop_domestic_migration_rate_slope,0.0971084018339051
2,Lower-tax severe-storm casualty counties,econ_pop_senior_share_slope,-0.21012418618904166
2,Lower-tax severe-storm casualty counties,econ_pop_hispanic_share_slope,0.08589373112244914
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_latest,0.041159928246845175
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_mean_last_12,0.0986625270871399
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_change_12,-1.5262288466756584e-06
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_change_36,-0.007030419359642508
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_slope,0.005606612263774131
3,Older wildfire and mountain-hazard housing-market counties,housing_median_sale_price_volatility,0.13664332317705832
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_latest,0.03057364369403363
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_mean_last_12,0.14950983803461962
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_change_12,0.0022216527828423428
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_change_36,-2.5155809820021817e-05
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_slope,0.004013855972245048
3,Older wildfire and mountain-hazard housing-market counties,housing_median_ppsf_volatility,0.009766222196068904
3,Older wildfire and mountain-hazard housing-market counties,housing_inventory_change_12,0.06258121216003817
3,Older wildfire and mountain-hazard housing-market counties,housing_inventory_change_36,0.015962340997837852
3,Older wildfire and mountain-hazard housing-market counties,housing_inventory_slope,0.0012047063175680333
3,Older wildfire and mountain-hazard housing-market counties,housing_inventory_volatility,-0.05725919779706442
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_latest,0.020138140015561443
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_mean_last_12,0.11643708672180907
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_change_12,-0.01690481985557866
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_change_36,-0.010367669425326511
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_slope,0.09028304804758502
3,Older wildfire and mountain-hazard housing-market counties,housing_months_of_supply_volatility,0.19669205430506995
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_latest,0.2341149895765684
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_mean_last_12,0.6003751987288255
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_change_12,-0.0016282980325515986
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_change_36,-0.0070852423171311385
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_slope,-0.008331113369219085
3,Older wildfire and mountain-hazard housing-market counties,housing_median_dom_volatility,0.39002061752411593
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_latest,-0.6333507588300283
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_mean_last_12,-0.47646580002718303
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_change_12,-0.5669268664908422
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_change_36,-0.6700328556663151
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_slope,0.013657655124920016
3,Older wildfire and mountain-hazard housing-market counties,housing_sold_above_list_volatility,0.2506076743971986
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_latest,-0.14912946830606552
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_mean_last_12,-0.2972008295819199
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_change_12,-0.04309094150005756
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_change_36,0.03379267907958176
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_slope,-0.00709984508056225
3,Older wildfire and mountain-hazard housing-market counties,housing_avg_sale_to_list_volatility,0.5677431859608997
3,Older wildfire and mountain-hazard housing-market counties,housing_new_listings_change_12,0.0
3,Older wildfire and mountain-hazard housing-market counties,housing_new_listings_change_36,0.08250911387613023
3,Older wildfire and mountain-hazard housing-market counties,housing_new_listings_slope,0.001768404805688931
3,Older wildfire and mountain-hazard housing-market counties,housing_new_listings_volatility,-0.06698040044069295
3,Older wildfire and mountain-hazard housing-market counties,housing_homes_sold_change_12,0.03674142977888437
3,Older wildfire and mountain-hazard housing-market counties,housing_homes_sold_change_36,0.0
3,Older wildfire and mountain-hazard housing-market counties,housing_homes_sold_slope,0.02509706390898979
3,Older wildfire and mountain-hazard housing-market counties,housing_homes_sold_volatility,-0.06532710919291389
3,Older wildfire and mountain-hazard housing-market counties,nri_risk_score,-1.118198801504343
3,Older wildfire and mountain-hazard housing-market counties,nri_risk_value_per_capita,0.23835288854306835
3,Older wildfire and mountain-hazard housing-market counties,nri_hazard_avalanche_score,0.7047721223584417
3,Older wildfire and mountain-hazard housing-market counties,nri_hazard_avalanche_pct_nation,2.228900229144924
3,Older wildfire and mountain-hazard housing-market counties,nri_hazard_coastal_flooding_score,0.0
3,Older wildfire and mountain-hazard housing-market counties,nri_hazard_coastal_flooding_pct_nation,0.0
3,Older wildfire and mountain-hazard housing-market counties,nri_hazard_cold_wave_score,-0.8919094963129337
